asin	title	cat	subCat	imgUrl	desc	salRank	brand	price
B00CLDNMS6	"Chromo Inc&reg; Mega MiniTune EZ-Portable Bluetooth Wireless Speaker with Call Answering, Dual Connectability and Rechargeable Battery + Bonus AUX Cable (Black)"	Cell_Phones_and_Accessories	Bluetooth Speakers	http://ecx.images-amazon.com/images/I/41rxi21rp2L._SY300_.jpg	"Chromo Inc.: Mega MiniTune SeriesWhat you get:1 Chromo Inc. Bluetooth Speaker1 Instruction manual1 3.5mm AUX cable1 USB Charging cableAdditional Product Details:The Mega MiniTune features loud and clear volume range with amazing bass quality.The Mega MiniTune Speaker can connect to all Bluetooth enabled Phones, Tablets, Laptops, PCs and other DevicesBuilt in battery saving system will allow battery to last up to 5 hours.Connect via Bluetooth Connection or included AUX cable.Fast and simple Bluetooth connection process. No software required.Built in Mic allows you to use the speaker for phone calls as well.Frequency Response: 60Hz-18KHz.Output Power: 3.0W.Please Note!The Mega MiniTune has two different Volume Controls that operate independently of each other. The Speaker has volume up and down buttons on it, and you can also control the volume level through the Device you have connected with the Speaker.What can occur is if you set one Volume Control to a low level and the other Volume Control to a high level the result will be a fairly low volume level.For best results set the Speaker Volume level to a fairly high level and then adjust the Volume on your Phone or Tablet to a level that is best for your circumstances.Buying a chromo Inc. Product ensures you will receive a high quality product. Seller1on1 is the only authorized reseller of Chromo Inc. products on Amazon."	12758	CovertSafe	38.00
B00CO665MA	White LG 840G Prepaid Phone With Triple Minutes (Tracfone)	Cell_Phones_and_Accessories	Phones	http://ecx.images-amazon.com/images/I/51%2BEQWwq1yL._SX300_.jpg	"The LG 840G for Tracfone is a full touchscreen phone with Triple Minutes for Life. This phone is for use with Tracfone service only and offers you great features including: an MP3 Player, Mobile Web, 2MP Camera with Video, Hands-Free Speaker, 3G and Wifi connectivity, Bluetooth, Voice and Sound Recorder, SMS and MMS Picture Messaging and much more! Each phone comes with a rechargeable battery, wall charger, 2GB MicroSD card and services guide. Be sure to check coverage in your area prior to purchase. This LG 840G can only be used with Tracfone service."	68511	LG	149.99
B00COC606A	ION Party Starter Portable Bluetooth Speaker With Built-In Light Show	Cell_Phones_and_Accessories	Bluetooth Speakers	http://ecx.images-amazon.com/images/I/41EUhrFy9NL._SY300_.jpg	"Carry the party in your pocket! Party Starter is a powerful full-range speaker with colorful beat-sync&#x2019;d lighting that makes any place into a party space. Plus, it&#x2019;s wireless! Connect wirelessly to Party Starter with any Bluetooth music player or phone, crank up the volume, and let the light show begin. Party Starter works with iPad, iPhone, iPod, Android devices, and more. Don&#x2019;t let looks fool you-this little speaker packs a BIG sound and an amazing, pulsating, multi-colored light show. You""ll have a great time dancing to your favorite songs with your friends and family. Party Starter provides big-time party fun anywhere! IPad, iPhone, and iPod and are trademarks of Apple Inc., registered in the U.S. and other countries. Android is a registered trademark of Google Inc."	156	ION Audio	16.99
B00CRNWKF6	Samsung Galaxy S4 16GB White Frost - Verizon Wireless	Cell_Phones_and_Accessories	Unlocked Cell Phones	http://ecx.images-amazon.com/images/I/41cY-47u7hL._SY300_.jpg	null	17749	Samsung	190.00
B00CSDMWGW	ECOXGEAR - ECOROX Rugged and Waterproof Wireless Bluetooth Speaker - Black	Cell_Phones_and_Accessories	Bluetooth Speakers	http://ecx.images-amazon.com/images/I/41KqKvxOxvL._SX300_.jpg	null	7550	ECOXGEAR	38.00
B00CUIPEDS	Lycamobile Dual SIM Card	Cell_Phones_and_Accessories	SIM Cards & Tools	http://ecx.images-amazon.com/images/I/51uXUapLCML._SX300_.jpg	It is not preloaded with 1st month service Lycamobile works with only unlocked GSM phone and Lycamobile use T-Mobile network. Please check the service coverage in your area before you buy this sim card. Data will not work until you change the APN setting on your phone. Please call 612 from your phone for data setting.	5635	Lycamobile	8.00
B00CUQJ6IE	BLU Studio 5.0 Unlocked Dual Sim Phone--U.S. Warranty (Black)	Cell_Phones_and_Accessories	Unlocked Cell Phones	http://ecx.images-amazon.com/images/I/41iXdRtiBfL._SY300_.jpg	"The amazing Studio 5.0 is 5 inches of pure visual excitement. Powered by a 1GHz Dual Core Processor, 4GB of internal memory and Android 4.1 Jelly Bean, this device can breeze through task, video viewing and music streaming without a hitch. Tag a 5MP camera on it and you got yourself an incredible smartphone.The internal storage is divided into two storage drives (503MB+2.03GB). One is for apps and the other is used for multimedia. The remaining memory is used by the Android Operating System."	12359	BLU	190.00
B00D1A37OM	"Nokia Lumia 810 8GB T-Mobile Phone with Windows 8 OS, 8MP Camera + Seconday 1.2MP Camera, Video, Dual-Core Processor, Dolby Sound Enhancement, Nokia ClearBlack Display, 4.3&quot; AMOLED Touchscreen, GPS, Wi-Fi, Bluetooth, MP3/MP4 Player, SNS Integration and microSD Slot up to 64GB - Black"	Cell_Phones_and_Accessories	Unlocked Cell Phones	http://ecx.images-amazon.com/images/I/514%2BxSI8CXL._SY300_.jpg	"The Nokia Lumia 810 combines quality design with Windows Phone 8 to everything they need on the go. The Lumia 810 features a 4.3-inch OLED display that shows movies and video in mobile HD. Also capture high quality photos with the 8-megapixel, rear-facing camera or video chat with the front-facing camera. The Lumia 810 is equipped with improved navigation features with Nokia City Lens, Nokia Drive, and Nokia Transport applications. This phone is packed with the advanced features you've come to expect from your smartphone."	13960	Nokia	190.00
B00D1VVQ4O	Samsung Galaxy Mega i9205 Unlocked Phone Large screen 6.3&quot; International Version/Warranty Black	Cell_Phones_and_Accessories	Unlocked Cell Phones	http://ecx.images-amazon.com/images/I/41sLp0I%2Bb%2BL._SY300_.jpg	Important Note : \n\nNo 4G in the USA as they are international models that will not receive 4G service in the USA	28412	Samsung	190.00
B00D62JK0A	"BLU Life Play Unlocked Dual Sim Phone with Quad-Core 1.2GHz Processor, Android 4.2 JB, 4.7-inch IPS HD Display, 4G HSPA+ up to 42Mbps and 8MP Camera (Blue)"	Cell_Phones_and_Accessories	Unlocked Cell Phones	http://ecx.images-amazon.com/images/I/41uFqrWSTDL._SY300_.jpg	BLU Life Play - Blue	20424	BLU	190.00
B00D66K190	Nokia Lumia 925 Hybrid Rubberised Back Cover Case (Solid Black)	Cell_Phones_and_Accessories	Unlocked Cell Phones	http://ecx.images-amazon.com/images/I/41ps65OhOZL._SY300_.jpg	Constructed from hard plastic with a soft rubberized outer finish this case provides optimum protection and convenience for your device. The smooth surface finish means no snagging in pockets or lint build-up like with silicon skins. Exact perfect fitting for the device with it's custom cutouts. You will be able to operate the functions on your device and keep it safe with maximum protection. This stunningly attractive case is the ultimate compliment to the classy look of your device.	2923	Nokia	190.00
B00D6NLDJU	Photive CYREN Portable Wireless Bluetooth Speaker with Built in Speakerphone 8 hour Rechargeable Battery - Blue	Cell_Phones_and_Accessories	Bluetooth Speakers	http://ecx.images-amazon.com/images/I/41ps1ZtU4wL._SX300_.jpg	"The Photive PH-BT1000 Portable Bluetooth Speaker combines high-end stereo sound with portability, letting you enjoy your music wirelessly anywhere you want. Featuring two 40mm, 6-watt (total) drivers and a large speaker cavity for excellent sound, this tiny but powerful speaker can fill any room with rich audio. Bluetooth connectivity allows you to wirelessly play and control your music from Bluetooth devices and take calls hand-free directly through the speaker. A built-in rechargeable battery lasts for up to 10 hours per charge, so you can enjoy your music all day.The Cyren measures approximately 6 x 2 x 1.6 inches. Use it at home, take it on vacation, enjoy it while camping, or set it up any other place you want to play your favorite music.The PH-1000 pairs instantly with Bluetooth devices like smartphones, Tablets, and computers, letting you send your favorite songs wirelessly to the speaker. Change tracks and adjust volume from your Bluetooth device, or use the control buttons located on the speaker. Check the speakers battery status on your iPhone. When the battery is low, the speaker will give you an audible warning. The PH-1000 has a transmission range of about 33 feet and automatically connects to the last device it was connected toFeatures- New Bluetooth 3.0 Technology- Built-in rechargeable battery supports up to 8-10 hours playback (medium volume)- Two 40MM drivers deliver deep and rich sound- Built-in Microphone for Taking Calls- Wirelessly Control Your Music through Bluetooth- 3.5mm line-in jack for wired devices"	2833	ANTOGOO	38.00
B00D8GOO96	Photive Audio PH-BT600 Wireless Portable Bluetooth Speaker with Steel Alloy Housing and 6 Hour Battery. Latest Bluetooth v3.0 Technology- Black	Cell_Phones_and_Accessories	Bluetooth Speakers	http://ecx.images-amazon.com/images/I/41h%2BM-RPvqL._SY300_.jpg	"Photive Audio PH-BT600 Wireless Portable Bluetooth Speaker with Steel Alloy Housing with 6 Hour Battery. Latest Bluetooth v3.0 TechnologyDelivering quality audio from a tiny frame, the Photive PH-BT600 Bluetooth Speaker makes it easy to take your music with you wherever you go. This miniature speaker lets you wirelessly play and control music from Bluetooth devices, as well as from a wired 3.5mm audio input. A special suspension design speaker housed in a durable aluminum frame offers full sound with rich low-end response. Measuring 2 inches high, this speaker is incredibly portable, making it ideal for camping, trips to the beach, and anywhere you like to play your favorite music.Measuring only 2.25 inches in diameter and 2 inches high, the Photive PH-BT600 Bluetooth Speaker is small enough to bring wherever you want to go. It pairs instantly with Bluetooth devices like smartphones and computers, letting you send your favorite songs wirelessly to the speaker. Change tracks and adjust volume from your Bluetooth device or use the control buttons located on the speaker. The Photive Shake Bluetooth Speaker has a transmission range of about 33 feet and automatically connects to the last device it was connected to.Steel Alloy housing with soft-touch finishBig Sound from a Small Speaker40MM 3W driver deliver deep, rich soundWireless portable Bluetooth speakerBuilt-in Microphone for Taking CallsConvenient 6 Hour Rechargeable Battery3.5mm line-in jack for wired devicesEasy to pair. No code or pin neededWirelessly Works with:iPod touch (2nd, 3rd, 4th and 5th generation), iPhone 5, iPhone 4S, iPhone 4, iPhone 3GS, iPhone 3G, iPad (3rd generation), iPad 2, iPad, Android Devices, Smartphones, Tablets and other devices with A2DP streaming audio.And many more"	60389	Photive	38.00
B00D8T9QZU	SAMSUNG GALAXY S4 MINI GT-i9195 8GB-UNLOCKED International Version Black LTE 800 / 850 / 900 / 1800 / 2100 / 2600MHz	Cell_Phones_and_Accessories	Unlocked Cell Phones	http://ecx.images-amazon.com/images/I/41x5rhaJCIL._SX300_.jpg	"The GALAXY S4 Mini runs Android 4.2.2 Jellybean with a 4.3"" display while maintaining the familiar Galaxy S4 design. The Galaxy S4 Mini is powered by a 1.7 GHz dual-core Krait 200 CPU, Snapdragon 400 Chipset, Adreno 305 GPU with 2GB of RAM and a 8MP camera that does 720p HD videos. The Galaxy S4 Mini is full of graphical capabilities, fast screen transitions, S-Voice natural language commands and dictation, Smart stay, Smart pause, Smart scroll, Air gestures, etc..."	761	Samsung	190.00
B00D99DHH2	Kyocera Kona (payLo by Virgin Mobile)	Cell_Phones_and_Accessories	Phones	http://ecx.images-amazon.com/images/I/41jRGDR7xLL._SY300_.jpg	This is a Kyocera Kona flip phone for Cricket.	5957	Kyocera	109.00
B00D99J6IG	LG Optimus F7 (Boost Mobile)	Cell_Phones_and_Accessories	Phones	http://ecx.images-amazon.com/images/I/411PEC8L59L._SY300_.jpg	null	5347	LG	109.00
B00DCXWBMM	NOKIA LUMIA 925 WHITE 16GB RM-892 FACTORY UNLOCKED LTE 4G 3G 2G (2G &amp; 3G HSDPA 850/900/1900/2100 &amp; 4G 800/900/1800/1900/2100/2600)	Cell_Phones_and_Accessories	Unlocked Cell Phones	http://ecx.images-amazon.com/images/I/41geMPK25FL._SY300_.jpg	Nokia Lumia 925 Sim Free Windows 8 White A00011575 Phones Mobile Phones	9867	Nokia	175.78
B00DIJUURI	Samsung Galaxy S4 Active I9295 GSM Factory Unlocked Phone International Version Urban Grey	Cell_Phones_and_Accessories	Unlocked Cell Phones	http://ecx.images-amazon.com/images/I/41dvOoJejpL._SY300_.jpg	"Robust companion for outdoor activities Now you don't have to worry when using your phone on the beach or out on your mountain bike. You can capture these moments and more, and even share them with friends instantly. The Galaxy S4 Active's protection from liquid splashes and completely dustproof design lets you jump into any situation without hesitation. Start your active life with the perfect companion. Galaxy S4 style and smart features With the new Galaxy S4 Active, you can enjoy many intelligent features of the original Galaxy S4. With the help of Drama Shot and Sound & Shot, you can capture vivid memories, all in high quality. Air View, Air Gesture, and Smart Scroll give you advanced and intuitive ways to control your Galaxy S4 Active. The 5.0-inch Full HD screen has been designed with Glove Touch, so you can even use the touchscreen while wearing gloves. As an added benefit, using S Health with various accessories offers you a complete health plan at your fingertips. Capture your underwater story instantly. Take your phone under the surface and capture a different world. With the Galaxy S4 Active, you can shoot and record underwater. New Aqua Mode allows you to capture your underwater adventures with optimised clarity. Instead of using the touchscreen, just push a volume key to snap an aquatic shot. The Galaxy S4 Active lets you dive in and capture all of your underwater moments with no hassle."	10836	Samsung	190.00
