reviewerID	asin	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	lable	psubCat
ARBKYIVNYWK3C	B00DVFLJDS	4	2.010582011	100.6666667	0.770491083	8.815789474	109.0102471	1	376	0.666589999	0.145901639	0.407219402	12		Tablets
ADDSVD0U7CYJL	B00DVFLJDS	1	1.2	500000	0.687184271	0.5	1.143095213	1	241	0.659372896	0.145971564	0.345852895	4		Tablets
A8WWT8O05LCBM	B00DVFLJDS	1	3.538461538	500000	0.889977804	0.413043478	12.19164036	1	104	0.591244494	0.130904184	0.382716049	14		Tablets
A17D2MAAZDX7R7	B00DVFLJDS	1	2	500000	0.717848259	1	3.366501646	0.8	82	0.50543627	0.069321534	0.404444444	3		Tablets
A2CPP7BZKOF9TP	B00DVFLJDS	2	4.166666667	232	0.821948904	0.26	17.49841263	1	258	0.586481323	0.142342342	0.404709345	4		Tablets
A1OZ9XZNQIRQFR	B00DVFLJDS	2	2.5	36	1.166190379	0.2	1.322875656	1	64	0.116913093	0.146456693	0.347222222	51		Tablets
ADAYT4YDXRSGY	B00DVFLJDS	1	1.388888889	500000	0.430813185	2	12.48122046	1	42	0.538615497	0.124770642	0.341880342	5		Tablets
A38HB57LL1855	B00DVFLJDS	1	2	500000	0	0.166666667	10	1	57	0.443092118	0.131092437	0.349206349	3		Tablets
A2MEQHFOK2HZFI	B00DVFLJDS	1	2.5	500000	0.489897949	0	0.5	0.8	32	0.371416815	0.068335419	0.444444444	2		Tablets
AT9J8N9RD7PD1	B00DVFLJDS	1	1.4	500000	0.494871659	0.142857143	2.158703314	1	24	0.424334212	0.147435897	0.206349206	3		Tablets
AWXNJ01KHLU3B	B00DVFLJDS	2	2.142857143	72	1.257864151	0.733333333	3.151934942	1	82	0.605776232	0.132659933	0.285024155	11		Tablets
A37ABJK66VRWQ4	B00DVFLJDS	1	1.375	500000	0.78202957	1.363636364	3.28744455	1	28	0.426874358	0.138129496	0.222222222	0		Tablets
A31FXY0D1LQXH9	B00DVFLJDS	2	1.166666667	247	0.699854212	0.714285714	1.5	0.8	354	0.73872011	0.051851852	0.340277778	21		Tablets
A3QI7V9V9E09DC	B00DVFLJDS	1	1.142857143	500000	1.053268722	1.75	1.111167799	0.4	251	0.67153006	0.461176471	0.378716745	9		Tablets
A341Z7EZZBKI4E	B00DVFLJDS	1	1.25	500000	0.8	1.8	1.030776406	1	173	0.705876111	0.131531532	0.395321637	15		Tablets
A51O4THXIPGSU	B00DVFLJDS	1	2.636363636	500000	1.611492613	4.965517241	4.446188822	0.6	113	0.547512961	0.266666667	0.389799636	4		Tablets
A33WWU1W6EJBU7	B00DVFLJDS	1	2.5	500000	0.489897949	0.2	0.5	1	59	0.537122468	0.139405941	0.423611111	2		Tablets
A3S9BHI7O6PRI	B00DVFLJDS	2	1.333333333	222	0.390312375	0.8125	8.333333333	1	102	0.650952142	0.14	0.405982906	12		Tablets
A27SH52WXM5BPK	B00DVFLJDS	1	1	500000	1.527525232	0.666666667	1.732050808	1	55	0.522619918	0.15257732	0.355555556	5		Tablets
A1SFRZE0YCP9LL	B00DVFLJDS	1	1.6	500000	1.653594569	0.625	0.81240384	1	32	0.429385384	0.145544554	0.333333333	2		Tablets
A87W2NKSYDMD6	B00DVFLJDS	1	1.36	500000	0.764705882	13.11764706	9.911084704	0.8	639	0.752631999	0.057634409	0.397627965	35		Tablets
A16D18O2CT9707	B00DVFLJDS	1	1.666666667	500000	0.8	0.2	0.942809042	1	96	0.454916881	0.141076487	0.392156863	4		Tablets
A1R0ZOYR1ZCH6K	B00DVFLJDS	1	1.055555556	500000	0.446593757	3	11.98159597	1	185	0.67899497	0.14084507	0.34619883	10		Tablets
A37PSDDM7O6D0T	B00DVFLJDS	1	1.8	500000	0.314269681	0.333333333	4.420407221	1	96	0.642253557	0.143296703	0.382716049	6		Tablets
A2RA6L4F4QLNWE	B00DVFLJDS	1	2.4	500000	0.942809042	0.083333333	4.118252056	1	73	0.49847638	0.135802469	0.41025641	3		Tablets
A1JC0IMMPR08T9	B00DVFLJDS	1	1.272727273	500000	1.301490511	1.357142857	1.921604013	1	205	0.716096263	0.147931873	0.380614657	18		Tablets
A20Y1IS5GWFYZC	B00DVFLJDS	1	3	500000	0.372677996	0.666666667	2	1	24	0.40457739	0.142424242	0.222222222	0		Tablets
A3T9L4SKEWAOA	B00DVFLJDS	1	1.666666667	500000	0.4	0.2	1.715938357	0.8	234	0.671220552	0.063571429	0.363636364	11		Tablets
A1GIESWJQXAECI	B00DVFLJDS	1	1.6	500000	0	0.125	6.4	1	66	0.436768269	0.142857143	0.385620915	1		Tablets
AP74U5DI6KCDT	B00DVFLJDS	1	2.333333333	500000	0.989743319	0.142857143	1.269295518	0.6	25	0.611370853	0.250549451	0.444444444	4		Tablets
A1LL5FO74L2KPQ	B00DVFLJDS	1	1	500000	1.268857754	3.7	1.61245155	1	1373	0.756920822	0.142365591	0.405414909	126		Tablets
A3V43343RY8C52	B00DVFLJDS	1	1.75	500000	0	27.71428571	5.25	1	100	0.669174759	0.133443709	0.38034188	7		Tablets
A2HAF8FIBI2SZF	B00DVFLJDS	1	1.25	500000	0	1.8	3.75	1	176	0.735163384	0.095238095	0.349206349	11		Tablets
A3LT4OKMI892KO	B00DVFLJDS	1	1.166666667	500000	1.355261854	1	2.773886163	1	288	0.550021181	0.140438871	0.358783364	9		Tablets
AD73VMNYB8XVX	B00DVFLJDS	1	1.3	500000	0.991084517	15.71153846	13.98034334	1	896	0.80403736	0.136986301	0.396925227	74		Tablets
A39RYTM5FN8OY2	B00DVFLJDS	1	2.047619048	500000	1.523921388	11.13953488	9.837362255	1	45	0.459193514	0.139817629	0.393162393	0		Tablets
AGUXS5KWPYOY8	B00DVFLJDS	1	1.5	500000	1.863389981	3.666666667	0.957427108	0.2	66	0.530029026	0.659854015	0.424836601	4		Tablets
A1YDYOCJLA12MA	B00DVFLJDS	1	2	500000	0.745355992	0.166666667	2.236067977	1	38	0.595150728	0.147572816	0.296296296	2		Tablets
A2FWXZ1JATXRH7	B00DVFLJDS	1	1.793103448	500000	0.838029176	0.846153846	13.76657794	1	223	0.612417977	0.14338843	0.382297552	10		Tablets
A1HTNA3DIWVMMV	B00DVFLJDS	1	1.555555556	500000	1.097306535	1.571428571	3.468553618	0.8	248	0.804971655	0.063736264	0.3893066	25		Tablets
A1TIWK0RFJCS5N	B00DVFLJDS	2	1.142857143	8	1.72753437	2.875	1.494889253	0.4	173	0.604298557	0.471117166	0.396396396	14		Tablets
A3TL8RMBK1OK7W	B00DVFLJDS	1	1.666666667	500000	0.4	1	1.715938357	1	82	0.521284349	0.132659933	0.391111111	2		Tablets
A173R9AKPFHAXH	B00DVFLJDS	1	1.142857143	500000	1.763341997	1.25	1.31707778	0.2	40	0.197140373	0.659042553	0.337777778	0		Tablets
A3174C8TO76HKP	B00DVFLJDS	2	2.285714286	115	1.5612495	0.1875	2.719543779	0.8	107	0.518856598	0.067412141	0.402116402	1		Tablets
A2XP0D1AYXBIVR	B00DVFLJDS	1	2.333333333	500000	0.638876565	0.285714286	1.247219129	1	381	0.769258229	0.143378995	0.386752137	17		Tablets
A11MNLNFQQPA4B	B00DVFLJDS	1	3	500000	0.558326423	0.388888889	6.454972244	1	307	0.67654324	0.143979058	0.387947269	22		Tablets
A28FEX0MZEVQT8	B00DVFLJDS	1	1	500000	0.8	0.6	1.154700538	1	428	0.73428363	0.136479129	0.373113855	20		Tablets
A119C4RU8MII2N	B00DVFLJDS	1	2.5	500000	0.4	0.8	1.5	1	40	0.506289555	0.133333333	0.388888889	2		Tablets
A1V57T3WM4L88K	B00DVFLJDS	1	1.076923077	500000	0.557874977	2.5	6.306754152	1	502	0.745565502	0.152542373	0.40439733	33		Tablets
A20DGGEMF7WTMP	B00DVFLJDS	1	5	500000	0.489897949	0.2	2.549509757	1	69	0.473310488	0.140438871	0.393162393	3		Tablets
A102KJN3FNZMO2	B00DVFLJDS	1	1.2	500000	1.290994449	0	0.4	0.8	176	0.681634649	0.070301291	0.404444444	22		Tablets
A314J152FC3VT6	B00DVFLJDS	1	1.555555556	500000	1.179653183	2.071428571	5.983103782	0.2	61	0.527223718	0.669152542	0.444444444	4		Tablets
A3Q69N93I4FC1Q	B00DVFLJDS	3	2	117.5	0.5	3	3	0.8	537	0.783772987	0.070967742	0.389272031	44		Tablets
A3NEAETOSXDBOM	B00DVFLJDS	1	1.341836735	500000	0.879437351	18.31178707	87.56962545	1	661	0.773358682	0.146456693	0.400634921	34		Tablets
A3N9E2LV6D9SCV	B00DVFLJDS	1	1.2	500000	0.5	0	1.8	1	31	0.694056038	0.133795494	0.311111111	5		Tablets
A2Z15RCQ4FF6S	B00DVFLJDS	1	1.166666667	500000	0	1.857142857	5.833333333	1	46	0.54862434	0.136263736	0.271604938	1		Tablets
APYN9168HNKSK	B00DVFLJDS	1	1.529411765	500000	1.076923077	0.5	11.82494382	0.8	127	0.402660705	0.052427184	0.418803419	5		Tablets
A2HWDCA5TAYBGA	B00DVFLJDS	1	2.333333333	500000	0	0.142857143	4.666666667	1	11	0.240423518	0.131346841	0.444444444	0		Tablets
A3HE8PQ0EPQ3AP	B00DVFLJDS	1	3.857142857	500000	1.099943882	0.296296296	5.201550004	1	106	0.561875261	0.151955307	0.376647834	7		Tablets
A3OZ7T1CLC762O	B00DVFLJDS	1	1.7	500000	1.513491804	0.705882353	4.710626285	1	183	0.683963527	0.144651163	0.417508418	14		Tablets
A5BLA0D9TRCL	B00DVFLJDS	1	2.333333333	500000	0.9258201	0.142857143	2.02758751	0.8	57	0.671640574	0.067762326	0.328502415	6		Tablets
A387B3K5FXZFPD	B00DVFLJDS	2	3.142857143	178	1.606417913	0.318181818	2.967511154	1	46	0.408956441	0.136263736	0.364444444	1		Tablets
A2UR1IKSG8OFWT	B00DVFLJDS	1	1.75	500000	0	0.142857143	5.25	1	218	0.551317846	0.129737609	0.369256475	6		Tablets
A2EC5WQMUBFF3	B00DVFLJDS	2	1.2	343	0.476095229	0.5	13.83618445	1	39	0.59379579	0.130013106	0.353535354	6		Tablets
A3GYEWN9O11LEL	B00DVFLJDS	1	2.1	500000	1.174174096	2.571428571	3.125699922	0.8	1422	0.838379864	0.071794872	0.394641037	95		Tablets
AHDXJDKT3DVA0	B00DVFLJDS	1	1.666666667	500000	0.748331477	0	0.471404521	1	66	0.513567724	0.145539906	0.377777778	5		Tablets
A1D749X7LE1LV7	B00DVFLJDS	1	1.25	500000	0	0	3.75	1	34	0.27929099	0.129478138	0.377777778	1		Tablets
A6MR59F31RHE4	B00DVFLJDS	1	2.666666667	500000	1	0.25	2.357022604	1	411	0.702056538	0.130578512	0.410958904	35		Tablets
A8YUX0CIDDN1W	B00DVFLJDS	1	1.5	500000	1.885618083	1.666666667	1.802775638	1	242	0.68314888	0.124770642	0.403100775	17		Tablets
A1D4HEA4RQGXQ9	B00DVFLJDS	1	2	500000	0.866025404	0	1	1	57	0.469956484	0.131538462	0.250896057	2		Tablets
A26A51V4N5XU3I	B00DVFLJDS	1	1.538461538	500000	1.615549442	1.95	4.433866439	1	244	0.607024119	0.140957447	0.396825397	13		Tablets
A2F7MX6U5J42BO	B00DVFLJDS	1	9.75	500000	1.153561218	0.179487179	6.539304244	0.6	111	0.659951867	0.270451237	0.404643449	9		Tablets
A1HZRZTGXO5RUW	B00DVFLJDS	1	1.108108108	500000	1.050197568	2.609756098	11.9186799	0.6	146	0.666760919	0.259668508	0.436111111	10		Tablets
A1SFF99JVNSZ4H	B00DVFLJDS	1	1.25	500000	0.640312424	3	3.902456491	0.6	216	0.713714571	0	0.391812865	10		Tablets
A9BJVY0L3MQOY	B00DVFLJDS	1	1.2	500000	0.759202798	5.916666667	4.528428719	1	161	0.643027891	0.14084507	0.351421189	7		Tablets
A219M595EL5FQ9	B00DVFLJDS	1	1.19047619	500000	1.312097557	3.68	8.079992647	1	86	0.576277047	0.144247788	0.411111111	9		Tablets
A343DRIS9U4LR0	B00DVFLJDS	1	2.5	500000	1.095445115	0.8	0.957427108	0.8	104	0.525982168	0.068041237	0.395061728	3		Tablets
AZZB7QPNM6ENC	B00DVFLJDS	2	1	295	1.099943882	0.777777778	1.414213562	0.8	28	0.409669277	0.054214123	0.311111111	3		Tablets
A1GW8O1FYNNYQN	B00DVFLJDS	1	1.625	500000	1.06587742	0.384615385	3.682022768	1	132	0.618707063	0.131081081	0.383838384	6		Tablets
A350H73QNQU2T2	B00DVFLJDS	1	1.4375	500000	1.057871744	0.434782609	4.176290968	0.8	57	0.371370273	0.054214123	0.385620915	2		Tablets
A2I2OQZ53W8ISO	B00DVFLJDS	1	5	500000	0.663324958	0.2	3.109126351	1	42	0.412756192	0.14351585	0.270531401	0		Tablets
A3MMR2WDKAK0PA	B00DVFLJDS	3	1.2	57	1.307669683	4.866666667	11.8253964	0.4	102	0.499677561	0.504761905	0.373015873	8		Tablets
AX85YIPERP6GB	B00DVFLJDS	1	3.5	500000	1.399708424	0.142857143	2.5	1	35	0.463960674	0.134246575	0.38647343	3		Tablets
A2I9LA6RLZDLMF	B00DVFLJDS	1	1.2	500000	1.343709625	0.666666667	1.143095213	0.2	736	0.78173247	0.660493827	0.402462916	35		Tablets
AP1W4AXZPI4KE	B00DVFLJDS	1	1.107142857	500000	1.414213562	9.032258065	7.880177275	0.8	266	0.711851218	0.063203463	0.363492063	15		Tablets
A24OVLPXPGS1V3	B00DVFLJDS	1	1.136363636	500000	1.647300823	3.6	4.441585972	0.2	158	0.665892996	0.669211196	0.390180879	11		Tablets
A1MF864FRIWKKB	B00DVFLJDS	1	5	500000	0.8	0.2	2.915475947	1	12	0.391964748	0.13195122	0.253968254	0		Tablets
A1D6XP27Q1DV87	B00DVFLJDS	2	2	0.5	1.38443731	4.166666667	0.707106781	1	66	0.503518946	0.145411765	0.356725146	3		Tablets
A7JJ97AMCV7BZ	B00DVFLJDS	1	2.333333333	500000	0	0.142857143	4.666666667	1	28	0.469196393	0.132142857	0.4	0		Tablets
A6T11XOUJA8BA	B00DVFLJDS	1	2.5	500000	1.2	0.4	0.957427108	0.8	45	0.474630634	0.06997319	0.419753086	1		Tablets
AFX62MDYAKZWE	B00DVFLJDS	2	1.142857143	212	1.118033989	9.75	1.494889253	1	91	0.598730658	0.134065934	0.361111111	8		Tablets
A3CELQN8FLDW0Y	B00DVFLJDS	1	7	500000	1.355261854	0.285714286	5.315072906	1	120	0.58321892	0.13019943	0.407407407	12		Tablets
A3E40EBWC5SSC5	B00DVFLJDS	1	2.5	500000	0.4	0.2	1.5	1	18	0.322748612	0.132524272	0.244444444	1		Tablets
A18MVPDYAIZASC	B00DVFLJDS	1	1.666666667	500000	0.748331477	0.4	0.471404521	0.8	100	0.643039117	0.054460094	0.430839002	7		Tablets
A3UUCJ47Z1JBR7	B00DVFLJDS	1	1.5	500000	1.462494065	1	1.5	1	109	0.59349301	0.133443709	0.38034188	3		Tablets
A32FH5CHJXVVDB	B00DVFLJDS	1	1	500000	1.6	2	2.121320344	1	89	0.583071565	0.139207048	0.328502415	9		Tablets
A4HFLA2K4CGWJ	B00DVFLJDS	1	1	500000	1.6	1.4	2.121320344	1	107	0.505563607	0.132142857	0.374792703	5		Tablets
A3X2W3R9V3M09	B00DVFLJDS	1	1.714285714	500000	0.799305254	1	2.674520747	0.8	67	0.438102204	0.06	0.428940568	2		Tablets
A34XJCL1NDTNRM	B00DVFLJDS	1	1.666666667	500000	0.489897949	3.6	0.971825316	0.8	340	0.689945712	0.067241379	0.378437844	27		Tablets
A34R1V0U8V5G4R	B00DVFLJDS	1	1.2	500000	1.598610508	2.166666667	0.916515139	0.8	128	0.605872122	0.053146853	0.396825397	5		Tablets
A36AV4Y05CX2AE	B00DVFLJDS	1	2.2	500000	0.935966376	0.636363636	1.868154169	0.8	71	0.596991879	0.056559767	0.365079365	9		Tablets
A2IUHWJ08MV2LB	B00DVFLJDS	1	3.5	500000	1.399708424	0.142857143	2.5	1	73	0.470832468	0.130829421	0.373522459	3		Tablets
A3DBW5ZEQIWVEY	B00DVFLJDS	1	1.047619048	500000	1.301620097	6.954545455	4.321858171	0.4	328	0.725645135	0.470451237	0.40545809	14		Tablets
A2FHAVIAFD46NX	B00DVFLJDS	1	1.444444444	500000	1.291758125	1	2.962314744	1	99	0.713153379	0.13002681	0.364444444	8		Tablets
A2C6X6KM79Z7F8	B00DVFLJDS	1	4.75	500000	0.935599412	0.526315789	4.815340071	1	207	0.773626949	0.143814433	0.373647984	18		Tablets
A35QI724C87XKK	B00DVFLJDS	1	3.75	500000	0.653197265	0.333333333	2.75	0.8	127	0.701298112	0.068195719	0.371385084	8		Tablets
A2DA3JJXKSWW3K	B00DVFLJDS	1	1.157894737	500000	0.93706946	2.136363636	7.975203955	1	246	0.757709107	0.131531532	0.399331662	23		Tablets
AYZMTDEB1WL9D	B00DVFLJDS	1	2	500000	0.763762616	1.5	1.414213562	0.8	211	0.554944931	0.058083832	0.4	9		Tablets
A1GE8RXN8VM562	B00DVFLJDS	1	1.25	500000	0.663324958	1.3	3.350994877	1	288	0.723203538	0.139849624	0.355555556	25		Tablets
A1C7L8T534UYJL	B00DVFLJDS	1	2	500000	0.471404521	0	1.414213562	1	57	0.390269916	0.140650407	0.388888889	1		Tablets
A37QJ0HFLV7FR8	B00DVFLJDS	1	3.5	500000	0.989743319	0	1.5	0.8	20	0.537732858	0.067158672	0.222222222	1		Tablets
A20Q3HES4DG0U4	B00DVFLJDS	1	1.2	500000	0.471404521	0.666666667	2.059126028	1	44	0.495168969	0.138129496	0.25	2		Tablets
A3H7IVYVE4P5E7	B00DVFLJDS	1	1.142857143	500000	1.053268722	0.25	4.654381302	1	107	0.635032736	0.140650407	0.391534392	10		Tablets
A3K6V08YHXV3AB	B00DVFLJDS	1	3.5	500000	0.832993128	1.285714286	1.258305739	0.6	415	0.759785791	0.256367432	0.394832041	40		Tablets
A1MDKZ5IGXEQ1O	B00DVFLJDS	1	1.434782609	500000	0.66390613	5.545454545	12.85047424	1	596	0.788249889	0.111111111	0.395812226	30		Tablets
A19WQZI1K768KB	B00DVFLJDS	1	2.5	500000	1.6	0.6	1.5	0.2	52	0.374135235	0.669738863	0.381944444	4		Tablets
A8NGPICG7CYU7	B00DVFLJDS	1	1	500000	0.748331477	3	0.816496581	0.8	209	0.724342866	0.05915493	0.404896422	17		Tablets
A315F6UQECRY65	B00DVFLJDS	1	1.7	500000	0.381220041	0.352941176	8.745856162	1	159	0.646743272	0.130013106	0.395061728	8		Tablets
A1SF8GHW4JCB9H	B00DVFLJDS	1	1.666666667	500000	0	0.2	3.333333333	1	19	0.391964748	0.130847458	0.333333333	0		Tablets
A34GORJQWVOETL	B00DVFLJDS	1	1.6	500000	0.877971146	1.041666667	6.313477647	1	34	0.455108482	0.132125604	0.374269006	1		Tablets
ASSZPV1XZ2VT2	B00DVFLJDS	1	1.16	500000	1.514888458	1.724137931	6.203998711	0.6	152	0.455301658	0.255427252	0.382428941	4		Tablets
A2BQYX3VAC63X7	B00DVFLJDS	1	1.733333333	500000	1.144190368	1.807692308	6.706050336	0.8	644	0.782029462	0.071428571	0.400759734	54		Tablets
A3GAORGKECO8DR	B00DVFLJDS	2	1	62	1.490711985	6.833333333	2.828427125	0.2	157	0.529459541	0.66	0.423167849	5		Tablets
A2NOIWPJDD7WIQ	B00DVFLJDS	2	1.142857143	61	1.158781014	9.65625	13.19276239	0.4	503	0.704994938	0.469536424	0.39256377	46		Tablets
ASK8ICXROPAZI	B00DVFLJDS	1	1.333333333	500000	1.452368755	3	1.394433378	0.4	127	0.641267912	0.467241379	0.38647343	10		Tablets
A3HIXLGOEH2OEN	B00DVFLJDS	2	1.75	43	1.030157507	1.142857143	1.376892637	0.2	308	0.551168129	0.657910448	0.38128655	58		Tablets
A3N556TH0BH4MH	B00DVFLJDS	1	3	500000	0.763762616	0.333333333	1.732050808	0.8	29	0.398934825	0.068468468	0.361111111	2		Tablets
A340I2HN6Z3ONV	B00DVFLJDS	1	1.166666667	500000	0.903507903	4.714285714	2.773886163	0.6	93	0.632463973	0.25370844	0.390022676	5		Tablets
A2MKWN4L3WJ3JN	B00DVFLJDS	1	1	500000	0	1	5	1	84	0.525358547	0.146666667	0.4	16		Tablets
A5B0UU05F34SD	B00DVFLJDS	1	1	500000	1.166190379	3	3	0.8	685	0.759161686	0.063706564	0.393302892	56		Tablets
A3SIJSI1EMXZMO	B00DVFLJDS	1	1.5	500000	0.897527468	0.166666667	0.957427108	0.6	130	0.662934161	0.260279441	0.405797101	14		Tablets
AE9GUJOQKSOAA	B00DVFLJDS	1	11	500000	0.287479787	0.090909091	7.106335202	1	172	0.777335279	0.136479129	0.399500624	15		Tablets
A5I11VXKK2T26	B00DVFLJDS	1	1.103448276	500000	1.478689771	2.0625	6.090440063	0.8	375	0.762205844	0.052757794	0.407914764	29		Tablets
A2HRF2TRU2IZ3M	B00DVFLJDS	1	1.6	500000	1.118033989	1.25	1.288409873	1	81	0.527974941	0.131531532	0.366925065	5		Tablets
AY421R4WR458C	B00DVFLJDS	1	2.583333333	500000	0.837468064	3.064516129	9.158708667	0.8	60	0.646131658	0.065148862	0.340277778	6		Tablets
A9Y1HMYIAXGX6	B00DVFLJDS	1	1.25	500000	1.2	0.8	1.952562419	0.4	36	0.301055545	0.470053476	0.361111111	5		Tablets
A1P351423IK3G4	B00DVFLJDS	1	1.142857143	500000	1.479019946	1.75	1.284126003	1	100	0.453359673	0.14338843	0.375478927	3		Tablets
A33194JESB8JCK	B00DVFLJDS	1	2.5	500000	0.489897949	0	0.5	1	25	0.301565028	0.139506173	0.444444444	0		Tablets
A9KZB6S31QYLS	B00DVFLJDS	1	2	500000	0.856956825	0	1.825741858	1	48	0.545102231	0.130015552	0.367521368	4		Tablets
AN85G70HW0YQH	B00DVFLJDS	2	1.4	153	0.909810476	4.4	8.319254774	0.6	361	0.67077892	0.263520871	0.433208489	18		Tablets
A3OW28ME7CP7BV	B00DVFLJDS	1	1	500000	0	0.2	4	1	34	0.405820628	0.131958763	0.248366013	3		Tablets
ACEB83MWVDWLB	B00DVFLJDS	1	1.238095238	500000	1.128569289	120.2307692	4.843210644	0.8	857	0.797514447	0.2	0.368870895	36		Tablets
A3A96VIKKR8W8W	B00DVFLJDS	1	1	500000	0.771389216	5.727272727	3.16227766	0.6	150	0.502508297	0.257634409	0.396825397	8		Tablets
A2DAKCK6BSAEPO	B00DVFLJDS	1	1.285714286	500000	1.257078722	0.666666667	4.752013537	1	107	0.500326892	0.131346841	0.402777778	10		Tablets
A2ZJU9SJBXEZLN	B00DVFLJDS	1	2.333333333	500000	0.349927106	0.142857143	2.758824226	1	28	0.341261816	0.134109817	0.311111111	1		Tablets
A1VVO43ES1Q03F	B00DVFLJDS	1	1.571428571	500000	0.655554777	9.181818182	2.934662655	0.6	115	0.597445098	0.269150522	0.371717172	4		Tablets
A3KZK9QXB3135A	B00DVFLJDS	1	1.25	500000	0	2.2	3.75	1	41	0.434449738	0.136216216	0.305555556	1		Tablets
A2306RFDMM8FDX	B00DVFLJDS	1	1.142857143	500000	0.707106781	0.5	2.282736155	1	64	0.465854688	0.132241814	0.368253968	3		Tablets
A2R6F8XP2DL6RC	B00DVFLJDS	1	1.392857143	500000	1.188372331	7	8.485957789	0.6	93	0.616760162	0.255348837	0.393162393	8		Tablets
A204K1OFE8OB9Y	B00DVFLJDS	1	1.157142857	500000	1.382275062	4.12345679	15.24623072	0.4	180	0.66745254	0.467326733	0.403508772	6		Tablets
AN9ENR80PBFZJ	B00DVFLJDS	1	1.25	500000	1.2	0.4	1.952562419	1	54	0.456940132	0.135325132	0.393162393	1		Tablets
A208PLQCP3M12U	B00DVFLJDS	1	1.5	500000	1.247219129	1.083333333	2.061552813	0.4	358	0.740971531	0.451851852	0.386868687	25		Tablets
A2KHKVBCMZF00E	B00DVFLJDS	1	1.888888889	500000	1.149695311	0.823529412	2.554105869	0.6	72	0.523672613	0.25412844	0.344444444	2		Tablets
A27A9ZWUU7HOOP	B00DVFLJDS	1	1	500000	0.695970545	3.625	2.886751346	1	327	0.790333665	0.131909548	0.396825397	26		Tablets
ATVDWH2EQ5A3S	B00DVFLJDS	1	1.5	500000	0.763762616	0.333333333	1.5	1	22	0.254782238	0.142391304	0.405228758	2		Tablets
A2A0KCMOYKTKIX	B00DVFLJDS	1	1.25	500000	0	0.2	3.75	1	25	0.429735043	0.131400966	0.277777778	1		Tablets
A1YEPFLLH42OU1	B00DVFLJDS	3	1.25170068	270	0.933201393	7.032608696	54.35293538	0.8	903	0.77337322	0.068867925	0.372670807	75		Tablets
AJTEHSDSD9H53	B00DVFLJDS	1	2.333333333	500000	0.728431359	0.857142857	1.885618083	1	54	0.47144679	0.136796537	0.37037037	4		Tablets
A1XSPKR7LLMZQ5	B00DVFLJDS	1	1.823529412	500000	1.119313005	0.129032258	8.173772301	1	28	0.493220025	0.130871492	0.393162393	1		Tablets
A11JHZASQN0AAA	B00DVFLJDS	1	1.666666667	500000	1.203698006	4.533333333	3.166666667	0.8	477	0.765982834	0.047457627	0.398989899	23		Tablets
ARDKFH42BD0HX	B00DVFLJDS	1	2.428571429	500000	0.605625302	0.411764706	4.903143515	0.8	120	0.456984308	0.067515924	0.388106416	3		Tablets
A141X3PMZSPH5M	B00DVFLJDS	1	1.166666667	500000	1.160576915	0.142857143	2.217355783	1	50	0.473156502	0.139720559	0.301587302	3		Tablets
A2T689YVOAYGGD	B00DXFDHV8	1	1.093333333	500000	1.183115399	7.524390244	21.93020849	1	582	0.7901595	0.128571429	0.368972746	45		Tablets
ASVUUT500NZB5	B00DXFDHV8	1	1.5	500000	1.227262335	1	1.118033989	0.6	76	0.538457212	0.281188119	0.428571429	4		Tablets
APJV4GKZ4MJMD	B00DXFDHV8	1	1	500000	0	4	4	1	120	0.545932253	0.4	0.303030303	5		Tablets
A25NBN9MLOSGE6	B00DXFDHV8	1	3	500000	0.897527468	1.166666667	1.290994449	1	247	0.672748545	0.112280702	0.379767828	18		Tablets
A15DT1EWPQ62L9	B00DXFDHV8	1	1.666666667	500000	1.019803903	18.2	5.981452815	0.8	220	0.677283707	0.08	0.428940568	11		Tablets
AV8MDYLHHTUOY	B00DXFDHV8	1	1.363636364	500000	0.96896279	2.888888889	23.15099555	1	338	0.706468139	0.4	0.391236307	26		Tablets
A2BTGGRWU7ILAG	B00DXFDHV8	1	1	500000	1.788854382	1	0.816496581	0.6	36	0.425974028	0.282978723	0.411111111	1		Tablets
A1IHOTJ0OO9WUV	B00DXFDHV8	1	1.25	500000	1.6	2.2	1.952562419	1	159	0.6634045	0.114285714	0.393162393	11		Tablets
A399BSNUB37WDD	B00DXFDHV8	1	1.5	500000	1	0.166666667	0.957427108	1	250	0.700768722	0.118518519	0.348399247	13		Tablets
A3AZH0OO0GUAI3	B00DXFDHV8	1	1.583333333	500000	0.635949788	0.578947368	8.33374999	1	241	0.683948286	0.112121212	0.387301587	9		Tablets
A2D3G3Z9VWCDED	B00DXFDHV8	1	1.166666667	500000	1.23097771	9.642857143	4.437842319	1	255	0.586779138	0.117808219	0.402486402	18		Tablets
A3ND646DFF3UNF	B00DXFDHV8	1	2.666666667	500000	0.433012702	0.25	2.40370085	0.8	252	0.743053333	0.083783784	0.3893066	14		Tablets
A38UF9ODL4P5RC	B00DXFDHV8	1	2.285714286	500000	1.369306394	5.6875	1.948311671	0.4	280	0.700431372	0.494117647	0.384259259	21		Tablets
APKFIZH7HLZ6X	B00DXFDHV8	1	1	500000	1.678191446	4.857142857	1.118033989	1	517	0.745294675	0.08	0.401360544	41		Tablets
A23E9Q9LOILBIX	B00DXFDHV8	1	1.5	500000	1.343709625	1.166666667	0.957427108	1	111	0.614986228	0.094117647	0.414593698	7		Tablets
